#{"t_start": 1789385123.577125, "env_id": "Atom-v1"}
r,l,t
131.997822,99,75.486805
122.918581,88,75.639954
119.575848,92,75.701425
136.035265,91,75.76124
89.801877,97,75.825173
91.456312,88,75.883419
128.154923,88,75.941455
142.708427,111,76.110648
124.2166,92,76.171166
103.551769,90,76.230852
114.240602,94,76.293053
117.318804,96,76.356972
106.396351,97,76.5177
129.360011,98,76.582442
112.161549,92,76.642796
149.972219,95,76.705197
113.086822,82,76.759554
114.766369,89,76.81875
113.246804,101,76.982603
136.810383,93,77.043627
137.011953,96,77.106804
103.069009,113,77.181951
126.072634,88,77.240121
139.884595,105,77.406269
123.744252,100,77.472204
149.867728,95,77.535113
130.977181,93,77.596123
114.16723,89,77.654665
109.393121,92,77.810822
120.046711,100,77.877181
123.025015,97,77.9406
95.230495,94,78.002223
154.738748,97,78.065761
137.091429,106,78.135595
122.262109,96,78.297506
114.639457,93,78.359282
134.157106,97,78.423111
123.675088,87,78.480209
123.065853,94,78.542207
93.565273,87,78.704309
139.99195,94,78.767045
93.575004,93,78.828135
123.460919,94,78.890095
93.096272,101,78.95678
125.619628,92,79.017298
106.758974,93,79.302907
127.509217,91,79.363336
119.744708,87,79.420571
143.975825,97,79.485331
128.347844,88,79.543873
137.050673,96,79.805312
141.697004,107,79.877838
128.960435,90,79.93732
111.452928,83,79.991853
130.368094,88,80.050907
119.365497,94,80.113697
144.367409,107,80.410144
114.896179,100,80.476931
115.810572,91,80.537549
96.459637,88,80.596942
148.519886,93,80.659281
137.744957,90,80.935981
150.388697,97,80.999398
119.666745,94,81.060842
125.807668,88,81.118988
115.109786,91,81.178849
155.219558,94,81.241133
115.483141,88,81.522336
128.807086,92,81.582361
97.664508,85,81.638258
126.936385,93,81.699539
123.798712,95,81.76161
125.110881,97,82.050001
122.041469,92,82.110301
114.442368,90,82.169437
155.242391,99,82.235201
122.946553,96,82.297919
109.210689,86,82.354395
152.286825,91,82.637572
113.561603,85,82.692912
115.779583,96,82.755773
135.145791,87,82.813006
144.473436,91,82.872474
132.984881,100,83.16227
155.516709,92,83.2225
148.724524,92,83.283275
126.310108,96,83.346848
94.105863,85,83.403815
127.690948,95,83.466661
115.38215,91,83.750439
121.969479,92,83.811049
178.07611,99,83.876313
150.505622,96,83.93937
146.545647,94,84.001179
166.656608,95,84.295368
123.69516,90,84.355297
163.325382,99,84.419783
123.107799,91,84.479275
121.633049,93,84.53989
123.879842,87,84.59702
135.765808,98,84.897514
114.342493,91,84.957715
163.362056,102,85.025257
116.238951,94,85.088108
144.409864,95,85.1508
116.693558,88,85.44508
149.924001,99,85.512519
153.255804,92,85.572553
202.412115,102,85.63964
131.118972,87,85.697013
97.489811,91,85.756856
162.934005,109,86.053031
126.853852,110,86.126141
125.301989,103,86.193786
116.195104,89,86.25245
156.708761,102,86.319582
116.439595,89,86.594478
152.467369,96,86.657016
140.299469,91,86.717041
157.920303,95,86.779442
123.641412,93,86.840004
140.899944,96,87.122548
121.598473,89,87.182006
111.777306,96,87.246171
107.449071,88,87.304799
134.651865,85,87.360687
141.289819,90,87.41978
147.550179,91,87.703621
118.014056,86,87.760264
160.074646,102,87.827181
91.029211,84,87.882905
168.186868,99,87.947728
131.817266,90,88.23104
88.647268,90,88.29072
132.370592,86,88.346906
150.526631,101,88.413478
154.645016,92,88.473673
137.343391,87,88.531053
109.778498,90,88.813114
158.021818,93,88.874696
161.168738,91,88.935477
113.003266,92,88.996647
145.665133,95,89.059312
151.732618,102,89.321009
156.713924,95,89.403625
135.389667,88,89.461539
157.525644,93,89.522596
144.612669,97,89.586001
