#{"t_start": 1789398634.679438, "env_id": "Atom-v1"}
r,l,t
112.542595,277,148.943406
-114.046584,211,149.109509
-50.617968,238,149.388029
-36.557167,250,149.585417
1043.995872,769,150.374377
433.574294,443,150.72526
15.936265,267,151.024587
304.783637,372,151.409657
608.413778,621,151.98808
495.294973,540,152.502326
70.63475,296,152.826348
33.398281,291,153.055434
2066.556122,1000,154.027719
-99.332325,237,154.313229
719.704166,636,154.908473
54.744328,274,155.123984
-44.180514,224,155.394968
2184.65679,1000,156.366616
321.233013,438,156.807568
-88.320012,238,156.995646
556.561411,649,157.594181
1777.1572,1000,158.561741
-18.624002,248,158.849509
1135.388612,1000,159.830509
628.936215,738,160.500245
-3.873888,369,160.880731
-63.041254,306,161.118671
1089.978557,969,162.059124
-14.032704,376,162.443502
-235.68795,131,162.546438
-272.391614,222,163.555408
1064.817409,1000,164.523669
-38.203621,283,164.745593
1627.385596,1000,165.707671
-25.536943,308,166.039299
996.953083,902,166.924529
1980.808224,1000,167.887097
1498.730318,1000,168.872985
388.510208,467,169.238375
-33.655637,253,169.528287
2064.180349,1000,170.496626
163.019828,388,170.903866
1048.721888,925,171.812113
-306.182481,143,172.036775
507.418817,588,172.61192
259.684076,416,173.07959
-71.558961,228,173.271842
1045.207655,805,174.081475
1800.385871,1000,175.046121
829.377099,796,175.757857
-100.065621,206,176.007077
326.33073,528,176.505504
1563.716676,1000,177.532998
69.493742,290,177.793933
-229.203551,220,178.063716
1828.384324,1000,179.248928
-10.939029,266,179.612053
-259.764766,163,179.833349
282.566387,544,180.716328
383.725765,516,181.585884
1839.64535,1000,183.515915
2220.797736,1000,185.175221
1079.661965,794,186.730994
-24.369406,254,187.063861
-306.187007,116,187.497725
-212.140713,161,187.714776
1285.933934,786,188.930073
-46.320588,272,189.584768
-261.590961,152,189.780055
-158.121679,181,190.245
6.280769,261,190.500192
-315.178984,114,190.602393
-89.166726,222,191.053905
-111.620658,194,191.236831
-210.323098,179,191.648656
-67.745671,224,191.846985
-37.484965,242,192.043349
71.198179,289,192.391505
2274.926773,1000,193.448461
425.668985,553,194.004008
-169.102249,170,194.139078
225.031909,352,194.510007
345.356375,449,194.953548
-53.989525,221,195.127613
25.825715,290,195.450475
597.595499,603,196.015714
265.644277,576,196.557606
99.587335,352,196.923431
-232.633343,124,197.020827
-31.771401,212,197.279292
239.111118,470,197.739032
1236.327746,945,198.568079
742.646886,754,199.357378
927.87654,859,200.224961
-250.605991,113,200.314746
-135.121895,209,200.478404
-286.269674,124,200.576153
462.950206,545,201.095657
-63.732027,202,201.347136
-257.644504,119,201.441369
-228.414703,117,201.533412
-202.082272,130,201.730887
251.955563,456,202.088927
-309.106045,178,202.321682
326.946459,371,202.703239
-214.225309,119,202.796695
-237.486725,141,202.907508
-41.020814,208,203.069106
-66.988451,212,203.328093
-238.817363,153,203.447656
192.350558,370,203.832704
188.037546,398,204.238814
-204.758697,247,204.432548
-85.533966,255,204.725524
445.111013,538,205.240216
-222.483014,122,205.335911
1397.554998,969,206.277854
135.767709,357,206.646062
-208.36498,189,206.793808
425.940855,474,207.256785
388.949317,579,207.806819
-86.199581,283,208.02609
846.644891,944,209.082503
-238.019492,185,209.318442
-235.477528,200,209.473812
240.982515,600,210.033234
423.724629,534,210.558166
345.648335,584,211.108456
-88.192848,224,211.376104
-248.383765,165,211.506595
150.089756,385,211.900003
-85.594226,380,212.291373
-51.552962,206,212.452873
17.510202,334,212.804137
35.323059,398,213.206219
-101.280827,200,213.363339
82.685228,359,213.735299
327.699408,446,214.081753
249.437114,530,214.671663
52.937307,288,214.897024
575.6434,598,215.454565
2054.439138,1000,216.417177
147.903138,397,216.816926
-60.200657,216,216.987047
2066.791755,1000,218.835004
631.307035,589,219.478626
1116.326843,844,220.236817
1180.038126,893,221.125164
-142.649044,228,221.302315
2133.55799,1000,222.26903
70.021717,359,222.642505
1148.558673,778,223.435804
435.299146,430,223.77487
11.068129,248,224.060954
480.051958,456,224.511069
-76.403116,199,224.667317
1122.047415,772,225.552178
1292.72038,776,226.368637
-306.199555,141,226.479964
-156.456461,215,226.740391
872.716313,682,227.368188
2032.168159,1000,228.336429
951.298038,748,229.108865
412.901907,470,229.568775
626.788538,681,230.196348
142.807324,378,230.585043
-34.636906,334,230.847525
-330.011062,144,231.171039
1824.125272,1000,232.173427
-287.311534,122,232.492797
117.787688,374,232.790065
-126.063766,203,233.172942
-48.692565,233,233.356561
635.614845,558,234.022894
1990.252508,1000,235.222562
583.573574,651,236.190083
434.807267,393,236.501697
1976.606523,1000,237.712099
2097.195232,1000,238.925038
1961.79022,1000,240.142568
215.775845,380,240.66667
1143.922658,900,241.809521
1795.045762,1000,243.030454
610.998577,561,243.681894
2313.649501,1000,244.923238
1628.893249,948,246.079313
1342.705287,816,246.953895
962.554794,704,247.958323
554.704402,464,248.327197
-36.529745,249,248.615123
1812.852725,1000,249.594846
567.036867,540,250.116802
38.842748,345,250.483732
933.353545,647,251.092383
1474.514786,860,252.174047
2066.549292,1000,253.420413
122.296295,346,253.69819
86.678499,363,254.212061
571.905603,513,254.825603
6.460939,213,254.995314
454.066173,422,255.534533
345.63577,363,256.027354
594.2662,470,256.625067
102.558326,321,256.878751
-46.003219,220,257.277002
1227.979057,782,258.121468
-12.512404,252,258.510557
1119.470182,743,259.311038
2240.942548,1000,260.506746
236.347919,374,260.991853
169.738677,296,261.42565
934.660755,681,262.19177
-0.275405,210,262.359305
-19.998426,243,262.773975
737.26802,691,263.518283
1318.981009,787,264.325933
286.496241,434,264.764498
