#{"t_start": 1787681368.9287257, "env_id": "Atom-v1"}
r,l,t
19.16485,120,225.736852
39.993545,159,225.992769
-18.772945,110,226.451569
-29.226002,104,226.622605
-55.485576,147,226.862968
-11.488208,143,227.099357
-22.146257,117,227.563848
49.045468,173,227.839865
52.544469,182,228.137053
-18.821647,93,228.289494
-26.497754,96,228.729203
-57.965873,84,228.864653
-53.856463,175,229.149951
-106.975287,203,229.789092
-58.373412,172,230.073171
-55.918231,144,230.307284
21.192862,126,230.510949
-32.680992,117,230.983253
22.693042,201,231.310411
3.165425,114,231.493958
-23.026226,93,231.644869
14.968567,123,232.125055
-29.60373,150,232.370206
9.101503,147,232.609159
-77.429578,105,232.780753
-40.068242,107,233.233462
-91.048595,174,233.528537
-199.066699,160,233.788777
6.565826,144,234.345123
-85.764585,104,234.522065
-55.648494,129,234.732678
-27.828407,115,234.918325
-31.410007,104,235.396671
22.167638,127,235.609303
0.945869,169,235.885614
-39.660536,111,236.069299
-48.977503,198,236.691102
21.955452,162,236.955286
-44.527871,100,237.124001
-96.006754,123,237.327217
-35.874189,162,237.869539
8.538556,148,238.547672
35.995299,185,238.847404
82.921141,168,239.397052
4.77976,144,239.640094
-90.39425,132,239.858423
-42.814243,146,240.377974
-37.897521,80,240.509286
25.333953,127,240.713086
-101.710622,85,240.854554
-74.024728,153,241.107936
-18.091432,113,241.570123
-32.750532,129,241.78541
47.553368,182,242.082077
-15.810954,99,242.246755
-41.311579,97,242.691707
13.149873,135,242.913636
-17.408281,98,243.075826
59.478926,194,243.392188
-12.281511,92,243.821586
-6.791046,119,244.014776
-36.074808,104,244.194167
-48.441676,141,244.425001
-38.384932,123,244.906715
-33.13346,171,245.192829
-1.912554,120,245.388683
-22.128206,106,245.566092
28.748608,131,246.059134
-13.49905,216,246.414748
-28.930197,112,246.600258
-4.499143,168,247.15929
24.452336,227,247.538417
-142.886847,168,247.813996
-87.939989,194,248.412645
-0.985839,104,248.596195
-7.601716,147,248.836103
-38.044248,133,249.33252
-32.309806,90,249.485017
-20.634868,121,249.684709
-10.742867,109,249.863165
38.751841,206,250.500227
-33.504159,113,250.684734
-12.07723,144,250.920093
-38.541274,100,251.082001
13.996187,115,251.270902
5.174087,116,251.763902
-28.656279,122,251.965381
1.582747,133,252.181467
-36.442938,107,252.359086
47.911427,214,253.018732
-70.566415,146,253.255409
22.26984,157,253.521235
46.793464,273,254.277874
22.053115,150,254.52964
-22.397034,92,254.680668
-4.059213,154,255.241477
-39.287469,141,255.474121
-22.909618,123,255.675671
-40.127274,138,255.90412
-6.428244,126,256.408499
24.007567,135,256.630498
13.749804,117,256.823238
-54.467501,145,257.363337
-19.759704,114,257.5499
-2.232709,145,257.790415
-49.049637,95,257.943893
57.079995,151,258.190035
15.800178,180,258.799707
-51.834692,127,259.008108
-13.852988,161,259.285039
5.217439,120,259.789911
15.775406,255,260.211622
-8.347203,124,263.950537
-145.312151,142,264.49736
33.078441,162,264.759396
-14.716741,105,264.930043
77.529145,255,265.64997
23.047136,189,265.961429
-30.765073,173,266.250876
-13.506242,192,266.869112
149.198601,393,267.814014
-15.154286,266,268.24799
47.172227,131,268.469971
-9.629033,145,269.013373
53.336736,173,269.294593
4.923856,271,269.739119
29.901253,197,270.364191
-2.878999,100,270.525474
-5.782309,147,270.76375
-47.99864,101,271.231794
16.708662,166,271.504781
-19.063507,180,271.796451
-34.089498,130,272.006558
19.641958,139,272.536087
17.477947,118,272.729048
14.277332,246,273.134067
-0.782156,169,273.694134
-16.863699,120,273.891044
0.613317,155,274.14448
-25.466261,153,274.702268
13.652324,145,274.937699
-53.676319,103,275.106839
-17.516549,124,275.306271
-36.612726,140,275.833757
-163.84733,157,276.092626
-5.184858,144,276.324177
-4.995734,126,276.525197
-88.510886,250,277.236475
39.631716,182,277.535864
-135.168164,338,278.394421
-76.046561,98,278.567437
-44.39067,133,278.786445
-18.122632,107,279.267474
-21.905555,112,279.454039
44.406013,235,279.837331
-65.367078,139,280.368707
-28.730419,135,280.59138
-72.32469,141,280.820805
2.390746,271,281.575068
28.736759,146,281.810664
8.730029,160,282.07083
-78.455546,130,282.28339
4.711865,135,282.800463
50.521257,215,283.147481
-19.525121,129,283.355966
22.358261,286,284.126437
58.789226,256,284.544852
-60.367775,349,285.42522
49.851676,174,285.707277
-236.796808,275,289.492106
0.302188,105,289.663584
75.0742,283,290.432637
-42.210983,154,290.679901
-9.645834,124,290.879091
-42.389264,122,291.409124
-235.812526,554,292.625187
10.307595,215,292.976985
53.051371,271,293.730004
17.058656,123,293.927574
66.527079,312,294.43706
-32.206983,119,294.937002
-26.717404,103,295.103144
44.845247,295,295.582626
-43.133243,131,296.11229
-104.151715,142,296.345656
21.208519,170,296.619631
-1.087386,151,297.165006
16.188119,175,297.446367
48.951123,137,297.673421
-68.387276,99,297.832016
0.717785,201,298.494044
34.660262,190,298.805054
-28.081443,215,299.463277
16.736607,245,299.865645
-45.748636,101,300.035228
-12.15918,218,300.692938
37.452519,226,301.060438
-12.022546,113,301.243541
35.361984,314,302.050556
24.617433,158,302.311415
40.445961,227,302.977237
18.958642,163,303.241467
-25.991954,132,303.457907
-12.991227,329,304.289976
-3.903909,131,304.509242
105.596897,320,305.330694
32.437833,198,305.646907
17.469128,140,305.874301
2.921432,139,306.403123
-39.082755,94,306.559856
-0.405264,120,306.75257
10.082413,140,306.987692
34.751279,151,307.531126
52.036026,193,307.842308
18.225085,125,308.04675
11.834164,132,308.575762
34.509571,150,308.815488
-27.87494,114,309.008592
-57.691861,196,309.634096
-3.160353,126,309.839061
10.489194,146,310.076841
-45.086979,88,310.221979
53.913419,189,310.829055
-63.612171,99,310.988309
-8.303461,143,311.220329
-16.029049,125,311.420037
-3.41228,122,312.907624
5.331985,152,313.153464
-14.62346,110,313.329106
49.906545,154,313.592882
99.549269,209,314.234388
27.866627,132,314.448892
6.338889,130,314.666436
9.894277,117,315.16008
-53.779462,181,315.457084
8.579491,101,315.618719
-36.946797,117,315.808433
14.476883,153,316.362533
22.336465,157,316.617877
53.004675,236,316.9992
-22.650374,149,317.539312
-28.484485,113,317.722142
-17.067267,132,317.934085
27.46416,171,318.210858
-2.315003,113,318.708658
-18.600762,107,318.880726
-0.041502,138,319.102329
8.420289,116,319.287758
-6.271004,129,319.804152
-36.862808,125,320.004668
-28.195511,108,320.18193
7.814745,134,320.397923
-22.057262,107,320.870792
111.395523,309,321.370977
65.489673,188,321.975878
26.974381,180,322.269344
158.703982,341,323.125487
43.842412,174,323.409446
-19.2278,118,323.611877
7.301792,132,323.82354
-26.616229,191,324.434233
1.261692,156,324.696604
13.611077,164,324.961323
11.644264,115,325.452828
84.186866,285,325.914013
119.239348,276,326.668838
24.948165,132,326.879167
-285.928062,269,327.317111
24.095348,214,327.968321
14.29406,134,328.185733
33.914432,200,328.822075
-98.861613,170,329.095632
-123.619071,151,329.338476
63.150669,196,329.974002
-65.076728,113,330.156088
-23.630194,100,330.320563
85.958395,190,330.625398
-1.129313,114,331.117349
-79.46952,211,331.460058
12.702575,135,331.679539
-6.212535,136,332.204067
-44.159427,151,332.451505
51.545355,177,332.741076
-25.526747,87,332.882172
-49.563289,138,333.408102
6.839659,168,333.684412
-7.030202,137,333.906149
76.834196,194,334.533859
14.686969,148,334.774093
69.539377,229,338.109998
27.645374,156,338.677736
-84.133845,224,339.045788
23.360706,197,339.365851
-18.607151,147,339.902322
-9.888768,168,340.173082
-129.268297,326,341.009093
73.989989,169,341.280613
44.421112,325,342.110737
5.812647,158,342.368278
-54.124459,274,342.813851
84.809578,213,343.46935
28.848259,117,343.658848
-38.21076,121,343.850296
-6.943198,142,344.387428
30.842329,115,344.578294
71.412649,324,345.402308
-118.758423,144,345.634866
19.389366,207,345.971003
16.663907,258,346.692749
152.662798,260,347.1133
20.851273,190,347.725291
34.884572,208,348.061949
64.685736,200,348.388335
-79.71568,214,349.04554
2.167355,141,349.274622
-14.114867,276,350.032408
25.296064,170,350.312315
16.947522,157,350.566744
30.03014,131,350.779018
47.910784,339,351.635741
74.334682,190,352.251838
99.957638,202,352.578079
32.79972,165,352.843845
56.686163,198,353.474875
185.371242,343,354.030369
13.60002,155,354.586253
40.822518,136,354.810793
63.311111,503,355.9451
76.145349,167,356.225147
181.283859,350,357.101092
19.418346,218,357.46659
-43.938855,166,358.048755
48.717052,157,358.308259
130.949713,243,358.715966
13.709953,139,359.250952
101.534916,229,359.633737
88.397012,193,361.127691
22.249907,154,361.68693
-314.065814,354,362.265595
-124.376388,514,363.405771
51.578088,254,364.125597
10.682244,244,364.529818
-39.037277,232,365.215904
-36.289996,193,365.533077
-257.538687,227,366.215096
99.443137,369,366.818348
141.081179,268,367.576064
73.596789,209,367.914354
34.826688,146,368.466461
50.847094,135,368.692258
146.800563,289,369.164314
28.264597,146,369.725364
50.349902,168,370.003612
102.662115,274,370.758623
28.353057,121,370.953915
99.877402,244,371.351249
41.565917,153,371.90638
-21.857299,93,372.057548
2.04737,93,372.206759
-33.627452,90,372.354511
91.136475,187,372.960833
82.937218,264,373.391882
35.2959,223,374.073631
3.997599,129,374.284431
-50.250017,145,374.524309
-15.655031,118,374.716295
36.072182,224,375.371062
41.162713,158,375.628796
99.041995,218,375.981077
9.12035,114,376.445509
69.153407,266,376.878245
44.146232,137,377.100246
24.562633,189,377.690858
-8.299099,101,377.853843
-135.626108,190,378.164236
