#{"t_start": 1789388472.7005193, "env_id": "Atom-v1"}
r,l,t
180.769474,529,176.863763
-67.243092,99,176.93141
-64.478977,153,177.034611
-25.919827,119,177.116243
-48.078912,95,177.273068
-3.703413,160,177.38438
-31.886052,115,177.463132
-3.368885,245,177.723724
-14.095342,115,177.801704
299.598914,690,178.36993
1.183872,157,178.477457
82.578513,204,178.710266
10.36395,150,178.813306
-2.411497,143,178.911474
-2.135799,136,179.098497
47.6353,154,179.204422
93.363466,249,179.37505
1.08755,147,179.569099
-60.531737,98,179.637269
-38.040363,108,179.711705
6.935651,137,179.805358
19.698668,144,179.996646
146.327441,410,180.279536
-27.115319,104,180.445988
0.434564,162,180.556753
-22.040553,90,180.61754
-50.462847,114,180.696041
-7.904674,129,180.876843
60.286071,226,181.031912
-8.822596,152,181.138361
49.95748,141,181.327653
24.929027,156,181.43907
7.834247,149,181.541182
34.075112,208,181.777161
-29.278016,199,181.912707
27.839455,144,182.010642
84.649849,186,182.230589
14.890175,145,182.329134
-61.365695,99,182.397491
-42.205015,105,182.469859
24.644024,156,182.67032
46.084233,134,182.761971
7.945098,131,182.856437
24.275507,135,182.948259
-21.842765,130,183.129841
41.437045,148,183.230802
8.333477,125,183.316948
80.712925,222,183.565852
-2.354681,156,183.672099
25.027535,165,183.784654
-37.516737,108,183.949661
55.177458,142,184.046948
-59.682401,91,184.111804
-5.820399,140,184.207628
-31.921744,101,184.276566
-21.481004,218,184.647865
234.63337,403,185.128405
-11.49612,112,185.205356
131.750786,279,185.394758
-7.681748,137,185.580157
42.314319,138,185.673136
86.606944,205,185.813179
93.056409,204,186.042632
46.716261,125,186.129642
58.159324,156,186.23515
31.146529,134,186.418797
4.847796,112,186.495101
26.170796,134,186.586651
-22.437188,112,186.663193
43.930578,164,186.865729
2.072412,130,186.95655
-38.290637,112,187.034793
-27.752619,106,187.107868
26.137715,141,187.413889
40.985983,152,187.522008
-4.979558,116,187.602651
36.433944,148,187.702944
6.379917,139,187.892143
-19.379072,125,187.978667
-8.0776,147,188.080348
57.446758,138,188.174054
5.524022,120,188.349689
63.210705,177,188.470439
-15.320123,113,188.546858
73.612278,161,188.751919
10.750232,124,188.836721
178.476837,297,189.038826
60.238615,129,189.219756
15.241825,136,189.312422
87.067295,224,189.465901
2.240602,128,189.644735
51.144598,156,189.750288
-30.387213,107,189.824066
120.446489,282,190.107068
65.318681,187,190.233929
-42.686088,100,190.302492
246.861528,449,190.703754
14.316717,150,190.80533
26.889508,153,191.002845
10.164732,130,191.092595
-48.038426,108,191.638505
13.640786,132,191.73033
-20.676944,149,192.004189
-30.808528,104,192.076249
-50.576893,96,192.142914
-24.815409,112,192.218823
25.044702,124,192.395805
-25.398168,96,192.461444
5.351169,136,192.554161
-0.248001,140,192.648846
19.528062,139,192.83422
-10.462142,117,192.914036
62.107513,162,193.023909
-41.359319,102,193.094651
-44.842492,94,193.159776
-40.475018,105,193.324719
-31.122446,102,193.394279
35.552345,135,193.485343
-12.457131,124,193.570462
16.124992,149,193.764068
67.639952,222,193.914957
55.29712,198,194.051365
52.429756,169,194.260736
8.354034,127,194.347865
12.651709,129,194.435133
4.984357,123,194.6111
1.731829,120,194.692362
-3.965903,118,194.773774
-19.449325,153,194.877584
33.854045,137,195.064017
-39.739433,88,195.124351
20.567197,132,195.213239
7.12883,136,195.305136
56.650147,211,195.541052
-12.486555,136,195.633398
-8.682701,115,195.711368
-15.739097,152,195.814268
-18.427271,115,195.98626
24.959196,156,196.094553
28.153852,147,196.195391
-29.899265,99,196.354748
-37.764224,95,196.420732
110.86361,290,196.619403
24.122464,209,196.864686
-35.897268,147,196.964524
6.752013,229,197.121485
-14.159607,128,197.30232
14.124604,141,197.398057
27.487653,138,197.491534
-12.817512,111,197.566806
13.778145,151,197.764827
-41.388078,104,197.835387
55.864581,172,197.953876
-56.603321,103,198.024037
-12.093811,151,198.219287
-67.98893,130,198.307658
5.055888,151,198.410222
128.811572,296,198.704261
-6.274967,159,198.811767
-77.843157,153,198.915729
26.938451,123,199.182274
53.21478,168,199.296932
10.387208,142,199.393951
65.118748,195,199.620116
67.981536,167,199.734916
30.160833,180,199.863168
35.329466,133,200.045744
67.101897,235,200.225234
-29.164373,137,200.318284
42.088002,136,200.620126
16.789787,337,200.85013
-3.247106,108,201.014307
48.009717,166,201.130339
31.031012,147,201.231389
20.78141,130,201.320102
35.20548,138,201.509033
38.982541,130,201.597995
8.45958,126,201.684107
14.436536,157,201.790633
20.286521,127,201.971041
246.819733,636,202.503369
-40.8835,127,202.589985
20.317424,198,202.920966
-41.715327,92,202.983468
130.118713,276,203.171885
-39.546106,96,203.237496
66.80669,173,203.452686
-20.883601,149,203.553809
22.712377,136,203.646327
-4.716649,159,203.848703
-5.922084,149,203.951262
-28.098621,108,204.026371
-10.159048,108,204.099687
40.373616,136,204.28479
-13.521146,145,204.383097
-50.457046,112,204.459283
24.386675,136,204.550669
58.334048,171,204.760536
-55.996582,98,204.827119
-39.210587,121,204.909735
-35.332641,99,204.978143
-11.420407,120,205.15393
49.143059,149,205.254842
30.707992,238,205.415718
0.816226,133,205.599319
-31.329187,108,205.673557
19.074636,139,205.767894
45.559853,173,205.887684
42.508971,190,206.112424
-69.987993,130,206.201811
24.008206,201,206.338209
27.388939,131,206.624704
13.855895,173,206.743721
33.259906,127,206.830152
49.692942,136,207.11923
22.183902,126,207.205907
2.044898,136,207.298029
-15.435932,112,207.374541
-6.496654,144,207.670586
-45.285384,100,207.73975
-15.924998,106,207.812928
-0.888051,165,207.92643
-13.112445,104,208.209152
4.598868,163,208.326475
28.092199,142,208.422719
-57.769632,111,208.498884
29.297693,158,208.808391
8.191036,149,208.911736
20.75478,144,209.010962
-81.986226,112,209.088498
93.344388,295,209.494138
-47.075836,173,209.612699
-8.720988,118,209.894435
15.55232,155,210.001299
-11.788289,115,210.080282
98.026263,193,210.212887
3.239038,125,210.498969
51.92961,177,210.620559
14.799806,136,210.713094
-11.365355,236,211.099887
-20.924021,114,211.177992
33.950629,181,211.303085
-6.738133,161,211.636688
28.367127,147,211.737702
-46.284567,103,211.808757
17.159691,132,211.900412
21.005734,143,212.222467
-48.261939,106,212.295156
-9.730811,116,212.373834
-11.110368,142,212.471053
4.977735,146,212.783941
-4.084029,112,212.86138
15.735676,117,212.941236
-88.476042,99,213.009458
-68.341121,95,213.274797
-18.762344,108,213.35313
95.130039,231,213.510837
11.557012,131,213.599689
27.448862,140,213.896364
-33.286149,104,213.967935
-59.590768,99,214.035274
20.421949,138,214.129891
28.4452,154,214.453201
64.240949,253,214.626744
-14.26645,151,214.728624
54.836648,207,215.073706
23.260381,144,215.172751
-58.866879,94,215.23773
-5.47409,148,215.570206
-56.296354,92,215.633526
74.612834,217,215.78257
30.469159,156,216.11216
86.533184,176,216.233351
16.848928,145,216.332137
-24.314252,136,216.425574
4.116916,144,216.725169
27.379394,140,216.82149
-37.39324,93,216.885764
16.531256,150,216.98887
23.007955,145,217.293396
40.116118,147,217.393477
29.743189,143,217.490885
38.38146,150,217.802082
62.020733,173,217.920755
