#{"t_start": 1783528340.8717277, "env_id": "Atom-v1"}
r,l,t
85.590177,123,278.290599
57.547084,85,278.451853
75.968973,108,278.659515
40.087677,82,278.813858
72.960955,96,278.998138
59.765603,99,279.487209
58.507066,94,279.667905
45.809927,100,279.857303
79.012395,114,280.071908
68.575831,98,280.26167
43.891612,88,280.746161
-11.468874,86,280.910298
87.972205,157,281.208783
67.165756,89,281.379854
72.887515,90,281.554074
-0.650491,122,282.091611
42.348684,66,282.216068
72.171805,98,282.404091
67.045515,105,282.603212
46.643617,73,282.741157
66.625634,137,283.304174
39.546053,77,283.450829
57.737837,105,283.653765
32.083374,86,283.816675
76.25183,108,284.022984
81.995775,108,284.532756
40.123704,69,284.66373
24.067877,104,284.861294
70.623932,108,285.070779
42.109551,70,285.203766
97.047215,155,285.823648
54.858205,83,285.980105
63.855752,95,286.162435
90.36443,118,286.390517
64.393721,107,286.601487
75.862246,115,287.099504
37.23964,99,287.290619
69.704256,97,287.475304
54.826274,70,287.609465
45.826368,71,287.743679
59.153147,93,287.921479
-99.963501,79,288.350953
46.629831,70,288.4845
62.582828,101,288.675444
56.751884,133,288.931716
44.85603,92,289.107748
39.37525,74,289.249445
29.675094,92,289.706446
47.365729,80,289.858854
38.435807,65,289.98273
60.857333,112,290.195299
59.077629,79,290.348208
41.044884,168,290.969445
56.462163,93,291.146792
63.615392,109,291.354037
46.573836,100,291.544581
0.086417,124,291.788377
65.793707,99,292.257141
41.757922,75,292.400218
70.6607,134,292.658415
7.203556,105,292.861097
61.870272,85,293.022736
54.334608,90,293.472473
42.411518,84,293.632655
70.374708,138,293.896063
-73.604795,141,294.162148
89.492076,137,294.707005
107.001057,160,295.013023
73.694023,115,295.231377
57.919122,124,295.46743
64.150279,129,296.00142
74.951721,135,296.264057
37.608011,64,296.387581
49.766752,75,296.531376
36.168046,97,296.725761
33.691811,71,296.860904
88.369149,127,297.380863
29.488105,81,297.537047
55.933505,84,297.696486
51.018622,77,297.843092
81.511561,124,298.085036
79.932606,111,298.575426
69.645346,95,298.758565
65.612943,105,298.958462
69.488161,105,299.160673
55.97635,104,299.362182
50.428253,78,299.794455
66.284956,90,299.966717
65.805628,87,300.134411
72.508762,97,300.321327
48.383632,71,300.455866
77.101276,110,300.67482
67.290003,90,301.157643
101.158479,164,301.473947
44.287728,69,301.612737
68.612504,98,301.799407
84.464013,115,302.32913
52.964316,84,302.486629
55.979618,91,302.661609
-20.138372,105,302.865943
50.463341,85,303.028252
33.596962,98,303.215657
44.053861,79,303.669575
45.291138,69,303.801333
18.474085,98,303.989043
71.262099,109,304.196305
46.584599,80,304.349765
73.427964,146,304.933222
43.902342,129,305.180765
57.881507,82,305.339493
53.218987,90,305.511102
50.232286,88,305.688564
58.008423,83,305.850565
56.353531,85,306.313658
50.845682,105,306.516291
46.91544,78,306.673735
59.25558,89,306.844297
51.629319,87,307.012688
40.267152,75,307.15483
50.691118,85,307.618975
58.321303,91,307.796595
70.412678,96,307.979557
71.231931,119,308.207682
70.141457,171,308.836331
43.906779,112,309.049672
54.666043,87,309.217039
87.887443,116,309.438026
55.039513,112,309.654539
64.545894,113,310.148986
42.837639,81,310.305493
66.935166,104,310.506187
58.1912,89,310.684415
40.683223,65,310.811399
99.4667,169,311.413272
30.523159,90,311.591481
61.451714,102,311.787705
68.810334,100,311.979331
57.400663,84,312.141737
52.813905,76,312.562731
71.813398,97,312.751601
76.214925,111,312.965646
61.221134,90,313.137599
66.630499,90,313.312026
47.36128,77,313.459579
40.350353,71,313.86978
41.190571,78,314.019217
47.31096,72,314.15906
37.485003,76,314.303298
59.945287,88,314.470418
48.172927,84,314.630956
39.586405,66,314.760205
67.434899,92,315.210476
54.319018,82,315.366391
62.668445,113,315.591929
59.203737,92,315.76982
81.134124,151,316.057667
-67.196883,155,316.644158
39.050664,80,316.796221
60.656234,95,316.977439
50.159903,90,317.149651
85.108196,116,317.644774
65.95129,90,317.817183
63.902759,87,317.982547
41.183999,119,318.213786
64.56953,87,318.381623
49.227762,81,318.537266
74.316677,116,319.070393
54.587834,116,319.293015
64.952989,131,319.54317
59.016481,88,319.711207
63.161242,99,320.175286
63.127669,89,320.347316
49.961079,75,320.491563
56.314565,93,320.675265
65.472281,92,320.851908
69.481912,102,321.045773
50.020454,82,321.480579
86.274827,138,321.753009
66.290266,98,321.94083
52.807537,88,322.111923
32.298148,73,322.254148
72.146466,102,322.731963
81.668252,109,322.943876
65.34816,85,323.10451
44.760567,88,323.272567
57.680816,89,323.446311
67.625453,101,323.636914
63.747473,105,324.140769
96.298775,120,324.370604
49.196148,74,324.510825
66.062439,101,324.704268
52.05805,84,324.866137
48.72729,75,325.327167
61.01969,91,325.516678
76.04272,154,325.819304
51.996542,80,325.97573
8.387153,94,326.15983
55.854621,91,326.61879
88.050774,126,326.857663
56.961278,101,327.048831
-11.120733,136,327.310028
48.213115,79,327.461595
77.623205,112,327.952811
68.484041,104,328.152638
67.544331,92,328.327794
63.826047,90,328.4987
50.260133,80,328.652001
62.162048,103,329.128822
51.563173,85,329.294052
58.25053,115,329.516395
69.800435,101,329.711607
-90.318939,91,329.884408
69.13412,109,330.36792
99.356435,182,330.72524
27.772558,92,330.89978
42.129248,94,331.079332
41.861295,73,331.220663
54.292308,96,331.687852
