#{"t_start": 1782239783.930136, "env_id": "Atom-v1"}
r,l,t
30.804553,111,68.832048
33.456397,130,68.936417
28.045206,105,69.019419
37.25159,116,69.11169
26.329857,106,69.195883
36.573648,105,69.279648
37.643972,119,69.511249
32.534142,97,69.589422
27.871746,88,69.659221
26.979823,109,69.746198
28.698258,90,69.818291
22.539482,69,69.873465
37.300116,117,69.968537
28.635582,92,70.043635
28.698999,110,70.131547
27.920136,144,70.246191
34.272465,97,70.461261
26.223553,92,70.535579
33.534342,96,70.614602
35.175275,107,70.700654
36.087093,117,70.793966
34.972179,101,70.874753
26.99237,92,70.949557
24.107752,78,71.013091
24.899274,75,71.07351
24.291686,73,71.134091
28.478793,85,71.204091
31.092637,96,71.419788
44.816361,145,71.538378
39.241186,133,71.645215
25.807484,81,71.710882
27.468139,86,71.780311
32.56118,107,71.866528
23.134735,73,71.925304
29.66872,81,71.991255
22.75815,109,72.080533
31.278875,158,72.208898
30.127126,86,72.415604
28.085381,88,72.488533
35.302285,98,72.567535
21.515594,88,72.638642
28.363135,90,72.711625
35.745152,109,72.798707
32.346103,96,72.892177
44.486097,143,73.012957
20.874127,82,73.079192
41.103097,142,73.195897
23.235692,88,73.407689
42.965736,143,73.523717
58.097766,193,73.678032
51.97392,167,73.812322
25.944661,82,77.117626
27.225706,92,77.197649
31.809344,105,77.283647
31.885042,93,77.358413
26.542234,87,77.429288
20.198004,68,77.650924
26.108587,79,77.720685
43.702129,121,77.829344
25.014182,87,77.904491
27.913625,88,77.98214
31.013712,110,78.079597
31.329556,122,78.189522
31.00325,96,78.27799
30.106195,91,78.358536
32.122831,98,78.439938
37.778731,117,78.686727
31.379492,100,78.76674
34.629641,120,78.862822
37.011239,113,78.952443
42.052469,137,79.062546
21.311575,70,79.118672
34.832507,108,79.206644
36.639171,123,79.305408
37.363579,123,79.402877
27.424358,91,79.629614
27.074051,118,79.723005
41.060859,111,79.811121
28.90792,101,79.891668
41.172163,120,79.988322
36.927936,127,80.089591
33.857448,104,80.172599
35.975223,103,80.255079
28.247835,105,80.338261
35.829927,127,80.596901
37.739,118,80.692535
37.190683,117,80.786563
21.23712,71,80.843531
30.044879,132,80.949668
34.109684,114,81.042629
28.297955,99,81.122859
33.215408,96,81.201677
22.336583,71,81.258221
32.619032,98,81.337803
31.514018,102,81.418568
30.326097,102,81.648844
33.983518,100,81.729244
29.865346,93,81.803042
44.637433,133,81.911556
24.449514,79,81.976346
31.069097,96,82.052407
52.597003,192,82.209025
32.989986,113,82.300013
35.280617,107,82.386415
29.837776,97,82.60147
26.860537,91,82.675145
25.904384,86,82.74388
26.208324,95,82.820371
21.73161,71,82.876649
31.078665,92,82.951506
44.08115,156,83.078768
31.885626,90,83.151881
23.336511,73,83.211
23.121905,85,83.279178
31.91153,119,83.51058
28.481802,79,83.573374
48.507427,145,83.688112
28.636788,94,83.763647
36.138435,100,83.844779
27.085377,91,83.918576
31.042441,93,83.993343
41.554465,130,84.098602
24.483256,88,84.169935
25.770139,111,84.258838
28.582362,99,84.474125
23.832855,76,84.535932
31.069328,102,84.619765
26.123592,79,84.683344
26.425625,83,84.749585
32.09065,111,84.838074
